invoice_credit_ratio,prev_late_rate,amount_vs_industry_median,daily_obligation,is_high_utilisation,is_repeat_offender,is_clean_record,is_first_time_client,is_long_term_client,is_high_risk_industry,is_mega_invoice,is_Q4_due,is_dashain_season,is_vat_filing_month,invoice_quarter,due_quarter,days_to_fy_end,due_on_weekend,industry_target_enc,tenure_band,amount_band_ord,utilisation_x_history,risk_x_amount,q4_x_late_history,manual_risk_score,client_total_invoices,client_avg_invoice,client_avg_delay,client_late_rate,client_late_count,Invoice_Amount,Tenure_Years,Prev_Late_Count,Credit_Days,Invoice_ID,Client_ID,Client_Name,Industry,Province,Is_Late
0.376,0.8,1.613,13600.0,0,1,0,0,1,1,0,0,1,0,2,2,233,1,0.2553,3,1,1.504,0.1041624,0,0.4063,8,625000.0,22.75,0.12,1,408000,6.36,4,30,HAA-00544,NP0128,Bagmati Agri Export,Agriculture,Gandaki,0
0.4629,0.2,1.636,38933.0,0,0,0,0,0,1,0,0,1,1,1,2,267,0,0.3615,1,2,0.4629,0.42223199999999994,0,0.2349,8,879250.0,26.0,0.25,2,1168000,2.13,1,30,HAA-00545,NP0160,Annapurna Merchandise Pvt. Ltd.,Trading & Import,Bagmati,0
0.3939,0.2,0.989,12933.0,0,0,0,0,0,0,0,0,0,0,3,3,153,0,0.1977,0,1,0.3939,0.0767076,0,0.1883,6,739333.33,8.33,0.0,0,388000,0.62,1,30,HAA-00546,NP0084,Nepal Data Solutions,Services & IT,Gandaki,0
0.2687,0.2,0.285,1200.0,0,0,0,0,0,1,0,0,0,1,2,2,204,0,0.2553,2,0,0.2687,0.0183816,0,0.1748,9,834333.33,49.67,0.33,3,72000,3.43,1,60,HAA-00547,NP0152,Terai Agro Industries,Agriculture,Madhesh,0
0.2808,0.6,1.331,31667.0,0,1,0,0,0,1,0,1,0,0,4,4,68,0,0.3615,1,2,0.8424,0.343425,3,0.4385,5,546800.0,37.0,0.2,1,950000,1.11,3,30,HAA-00548,NP0140,Everest Imports Pvt. Ltd.,Trading & Import,Madhesh,0
0.3252,0.0,0.955,6250.0,0,0,1,0,0,0,0,0,1,1,1,2,277,0,0.1977,1,1,0.0,0.0741375,0,0.1046,4,1027500.0,31.25,0.25,1,375000,1.27,0,60,HAA-00549,NP0178,Kathmandu Tech Hub,Services & IT,Gandaki,0
0.2744,0.4,0.714,7600.0,0,0,0,0,0,1,0,1,0,1,3,4,92,0,0.4259,1,1,0.5488,0.0971052,2,0.3801,5,545600.0,24.8,0.2,1,228000,2.47,2,30,HAA-00550,NP0163,Lumbini Hospitality Pvt. Ltd.,Tourism & Hotels,Gandaki,0
0.2891,0.2,0.955,6250.0,0,0,0,0,0,0,0,0,0,1,2,2,218,0,0.1977,1,1,0.2891,0.0741375,0,0.1674,6,908833.33,9.5,0.0,0,375000,2.84,1,60,HAA-00551,NP0124,Kathmandu Tech Hub,Services & IT,Bagmati,0
0.3887,0.2,1.133,13800.0,0,0,0,0,0,0,0,0,0,1,3,3,126,0,0.2708,2,2,0.3887,0.2242224,0,0.2019,7,670000.0,20.14,0.14,1,828000,4.89,1,60,HAA-00552,NP0033,Butwal Steel Industries,Manufacturing,Lumbini,0
0.4993,0.4,0.969,45500.0,0,0,0,0,1,1,0,0,1,0,2,2,230,0,0.4579,3,2,0.9986,0.6250334999999999,0,0.3314,11,1313545.45,69.09,0.64,7,1365000,6.19,2,30,HAA-00553,NP0161,Pokhara Construction Co.,Construction,Gandaki,1
0.359,0.6,0.984,15978.0,0,1,0,0,1,0,0,1,0,0,4,4,56,0,0.2708,2,2,1.077,0.1947052,3,0.436,6,489833.33,55.5,0.5,3,719000,5.44,3,45,HAA-00554,NP0189,Butwal Steel Industries,Manufacturing,Gandaki,1
0.2993,0.8,1.141,14933.0,0,1,0,0,0,0,0,0,0,1,4,1,0,1,0.1977,1,1,1.1972,0.0885696,0,0.3794,5,526000.0,32.0,0.2,1,448000,1.55,4,30,HAA-00555,NP0179,Kathmandu Tech Hub,Services & IT,Madhesh,0
0.3859,1.0,1.496,35100.0,0,1,0,0,0,1,1,0,0,0,4,1,0,0,0.4579,1,3,1.9295,0.9643373999999999,0,0.5188,2,1665500.0,76.0,0.5,1,2106000,1.76,5,60,HAA-00556,NP0171,Pokhara Construction Co.,Construction,Gandaki,1
0.3158,0.2,0.839,20433.0,0,0,0,0,1,0,0,0,0,1,3,3,122,1,0.2708,3,2,0.3158,0.1660004,0,0.1873,7,654000.0,12.29,0.0,0,613000,7.94,1,30,HAA-00557,NP0101,Hetauda Chemicals Pvt. Ltd.,Manufacturing,Bagmati,0
0.5758,0.2,1.335,17467.0,0,0,0,0,1,0,0,0,0,1,2,3,166,0,0.1977,2,2,0.5758,0.1035948,0,0.2247,7,390571.43,39.43,0.29,2,524000,5.14,1,30,HAA-00558,NP0012,CloudNepal Pvt. Ltd.,Services & IT,Bagmati,0
0.2967,0.4,1.55,24600.0,0,0,0,0,1,1,0,1,0,1,4,4,21,0,0.3615,3,2,0.5934,0.4001805,2,0.3716,3,684333.33,8.33,0.0,0,1107000,7.86,2,45,HAA-00559,NP0067,Himalayan Traders Pvt. Ltd.,Trading & Import,Gandaki,0
0.2831,0.2,0.863,10267.0,0,0,0,0,0,1,0,1,0,0,3,4,55,0,0.3615,2,2,0.2831,0.222684,1,0.2989,5,1327800.0,25.0,0.2,1,616000,3.5,1,60,HAA-00560,NP0065,Annapurna Merchandise Pvt. Ltd.,Trading & Import,Gandaki,0
0.306,0.2,0.843,20067.0,0,0,0,0,1,1,0,0,1,1,1,2,267,0,0.3615,2,2,0.306,0.21762299999999998,0,0.2035,11,1313545.45,69.09,0.64,7,602000,5.63,1,30,HAA-00561,NP0161,Himalayan Traders Pvt. Ltd.,Trading & Import,Madhesh,0
0.2552,0.6,1.082,42067.0,0,1,0,0,0,0,1,1,0,1,4,4,20,0,0.1917,2,2,0.7656,0.36288810000000005,3,0.3994,4,689500.0,38.5,0.25,1,1893000,4.83,3,45,HAA-00562,NP0168,Tamor Power Pvt. Ltd.,Hydropower,Lumbini,0
0.2803,0.6,1.074,25567.0,0,1,0,0,0,1,0,0,0,1,2,3,178,1,0.3615,2,2,0.8409,0.2772705,0,0.3384,4,874000.0,67.75,0.5,2,767000,3.04,3,30,HAA-00563,NP0074,Everest Imports Pvt. Ltd.,Trading & Import,Koshi,0
0.2662,0.0,1.468,19200.0,0,0,1,0,0,0,0,0,1,1,1,2,266,0,0.1977,2,2,0.0,0.11387519999999998,0,0.0928,3,952666.67,11.33,0.0,0,576000,4.36,0,30,HAA-00564,NP0043,CloudNepal Pvt. Ltd.,Services & IT,Gandaki,0
0.2608,0.2,0.895,14200.0,0,0,0,0,0,1,0,0,0,1,2,2,217,0,0.3615,2,2,0.2608,0.2309985,0,0.1945,4,562500.0,13.0,0.0,0,639000,4.65,1,45,HAA-00565,NP0044,Everest Imports Pvt. Ltd.,Trading & Import,Gandaki,0
0.2854,0.6,1.61,75567.0,0,1,0,0,0,1,1,0,1,0,2,2,237,0,0.4579,1,3,0.8562,1.0380592999999998,0,0.3587,5,1434800.0,33.4,0.2,1,2267000,2.01,3,30,HAA-00566,NP0029,Kathmandu Nirman Pvt. Ltd.,Construction,Gandaki,1
0.3139,0.2,0.241,5733.0,0,0,0,0,0,1,0,0,0,0,3,3,145,0,0.3615,2,1,0.3139,0.06217799999999999,0,0.2051,5,973800.0,87.2,0.6,3,172000,3.01,1,30,HAA-00567,NP0141,Himalayan Traders Pvt. Ltd.,Trading & Import,Gandaki,1
0.6596,0.2,0.158,1033.0,0,0,0,0,1,0,0,0,0,1,2,2,219,1,0.1977,3,0,0.6596,0.0122574,0,0.2415,7,390571.43,39.43,0.29,2,62000,7.17,1,60,HAA-00568,NP0012,CloudNepal Pvt. Ltd.,Services & IT,Lumbini,0
0.3755,0.4,1.115,9400.0,0,0,0,0,1,1,0,0,0,1,1,1,289,1,0.2553,3,1,0.751,0.0719946,0,0.2662,6,860000.0,45.67,0.33,2,282000,8.26,2,30,HAA-00569,NP0095,Bagmati Agri Export,Agriculture,Bagmati,0
0.3414,0.6,0.707,5022.0,0,1,0,0,0,1,0,0,1,1,1,2,274,0,0.4259,2,1,1.0242,0.0962534,0,0.3635,4,294250.0,58.75,0.5,2,226000,3.4,3,45,HAA-00570,NP0046,Thamel Tourism Pvt. Ltd.,Tourism & Hotels,Madhesh,1
0.4421,0.4,0.545,7133.0,0,0,0,0,0,0,0,0,0,1,3,3,122,1,0.1977,1,1,0.8842,0.0423078,0,0.268,7,1051285.71,35.0,0.29,2,214000,2.94,2,30,HAA-00571,NP0130,Digital Yatra Pvt. Ltd.,Services & IT,Bagmati,0
0.4357,0.4,0.636,15133.0,0,0,0,0,0,1,0,1,0,0,4,4,66,1,0.3615,1,1,0.8714,0.164121,2,0.3994,5,1293200.0,5.8,0.0,0,454000,1.96,2,30,HAA-00572,NP0035,Himalayan Traders Pvt. Ltd.,Trading & Import,Bagmati,0
0.2562,0.2,0.545,9333.0,0,0,0,0,1,0,0,0,0,1,2,2,217,0,0.12,3,1,0.2562,0.033600000000000005,0,0.1452,5,626400.0,27.4,0.2,1,280000,6.19,1,30,HAA-00573,NP0081,Kumari Bank Ltd.,Banking & Finance,Bagmati,0
0.2683,0.2,0.195,3089.0,0,0,0,0,0,1,0,0,0,1,1,1,307,0,0.3615,2,1,0.2683,0.0502485,0,0.196,9,613555.56,41.0,0.33,3,139000,3.08,1,45,HAA-00574,NP0090,Himalayan Traders Pvt. Ltd.,Trading & Import,Bagmati,0
0.276,0.2,1.738,15156.0,0,0,0,0,1,0,0,0,1,1,1,2,273,0,0.1977,3,2,0.276,0.1348314,0,0.1647,6,790666.67,26.17,0.17,1,682000,8.89,1,45,HAA-00575,NP0008,Kathmandu Tech Hub,Services & IT,Gandaki,0
0.3977,0.4,0.493,11733.0,0,0,0,0,0,1,0,0,0,1,4,1,1,0,0.3615,2,1,0.7954,0.127248,0,0.2918,6,832500.0,31.33,0.17,1,352000,3.1,2,30,HAA-00576,NP0093,Annapurna Merchandise Pvt. Ltd.,Trading & Import,Bagmati,0
0.6516,0.0,1.524,37100.0,0,0,1,0,0,0,0,0,0,0,3,3,154,0,0.2708,2,2,0.0,0.30140039999999996,0,0.1845,4,1507250.0,43.0,0.5,2,1113000,3.7,0,30,HAA-00577,NP0154,Butwal Steel Industries,Manufacturing,Bagmati,0
0.588,0.6,1.265,29683.0,0,1,0,0,1,1,1,0,0,0,2,3,139,0,0.4579,2,2,1.7639999999999998,0.8155199,0,0.4192,9,613555.56,41.0,0.33,3,1781000,5.53,3,60,HAA-00578,NP0090,Kathmandu Nirman Pvt. Ltd.,Construction,Gandaki,1
0.4385,0.0,1.591,92767.0,0,0,1,0,1,0,1,0,0,0,1,1,321,0,0.1917,3,3,0.0,0.5335011000000001,0,0.126,4,1097250.0,40.5,0.5,2,2783000,7.26,0,30,HAA-00579,NP0162,Upper Karnali Hydro Pvt. Ltd.,Hydropower,Lumbini,0
0.6495,0.6,0.195,2317.0,0,1,0,0,0,1,0,1,0,1,4,4,39,0,0.3615,2,1,1.9485,0.0502485,3,0.5122,5,474400.0,21.2,0.2,1,139000,4.36,3,60,HAA-00580,NP0115,Everest Imports Pvt. Ltd.,Trading & Import,Bagmati,0
0.6483,0.2,1.515,36067.0,0,0,0,0,0,1,0,0,0,0,3,3,142,1,0.3615,2,2,0.6483,0.391143,0,0.272,4,1048500.0,59.75,0.5,2,1082000,3.95,1,30,HAA-00581,NP0105,Everest Imports Pvt. Ltd.,Trading & Import,Gandaki,1
0.2637,0.0,0.966,37533.0,0,0,1,0,1,0,1,0,1,0,1,2,246,0,0.1917,3,2,0.0,0.32378130000000005,0,0.0911,5,929600.0,7.6,0.0,0,1689000,8.96,0,45,HAA-00582,NP0135,Tamor Power Pvt. Ltd.,Hydropower,Koshi,0
0.3062,0.2,1.336,32533.0,0,0,0,1,0,0,0,0,0,1,1,1,294,0,0.2708,0,2,0.3062,0.2643008,0,0.2854,2,821000.0,59.0,0.5,1,976000,0.34,1,30,HAA-00583,NP0196,Butwal Steel Industries,Manufacturing,Karnali,0
0.4401,0.4,1.158,13783.0,0,0,0,0,1,1,0,0,0,1,2,3,165,0,0.3615,3,2,0.8802,0.29896049999999996,0,0.3003,9,710222.22,52.78,0.33,3,827000,8.08,2,60,HAA-00584,NP0058,Annapurna Merchandise Pvt. Ltd.,Trading & Import,Lumbini,1
0.5459,0.0,1.421,55222.0,0,0,1,0,0,0,1,0,0,1,4,1,14,0,0.1917,1,3,0.0,0.4763745,0,0.1475,3,1493666.67,30.0,0.33,1,2485000,1.55,0,45,HAA-00585,NP0114,Seti River Power Co.,Hydropower,Bagmati,0
0.3599,0.8,0.669,15933.0,0,1,0,0,1,1,0,1,0,1,4,4,19,0,0.3615,3,1,1.4396,0.17279699999999998,4,0.5243,6,564333.33,27.67,0.17,1,478000,7.13,4,30,HAA-00586,NP0075,Himalayan Traders Pvt. Ltd.,Trading & Import,Koshi,1
0.661,0.2,1.286,22033.0,0,0,0,0,1,0,0,0,0,1,3,3,114,1,0.12,2,2,0.661,0.07932,0,0.2262,3,552666.67,80.0,0.67,2,661000,5.66,1,30,HAA-00587,NP0157,Goodwill Finance Co.,Banking & Finance,Lumbini,0
0.26,0.4,0.976,15489.0,0,0,0,0,0,1,0,1,0,0,4,4,54,0,0.3615,2,2,0.52,0.25196549999999995,2,0.3643,3,1296333.33,34.33,0.33,1,697000,3.24,2,45,HAA-00588,NP0120,Nepal Trade House,Trading & Import,Bagmati,1
0.3942,0.2,1.38,53622.0,0,0,0,0,1,0,1,0,1,1,1,2,277,0,0.1917,3,3,0.3942,0.4625721,0,0.1872,7,589714.29,68.86,0.71,5,2413000,7.9,1,45,HAA-00589,NP0164,Marsyangdi Energy Pvt. Ltd.,Hydropower,Madhesh,0
0.3991,0.0,1.7,40467.0,0,0,1,1,0,1,0,0,0,1,3,3,120,0,0.3615,0,2,0.0,0.438861,0,0.2521,6,926666.67,46.0,0.33,2,1214000,0.36,0,30,HAA-00590,NP0021,Everest Imports Pvt. Ltd.,Trading & Import,Gandaki,1
0.4038,0.4,0.532,5667.0,0,0,0,0,0,1,0,1,0,1,3,4,91,0,0.4259,1,1,0.8076,0.07240300000000001,2,0.4059,7,589714.29,68.86,0.71,5,170000,2.23,2,30,HAA-00591,NP0164,Lumbini Hospitality Pvt. Ltd.,Tourism & Hotels,Karnali,1
0.5978,0.2,1.695,14517.0,0,0,0,0,1,0,0,0,1,0,1,2,231,0,0.12,2,2,0.5978,0.10452,0,0.2136,3,1022333.33,14.33,0.0,0,871000,5.21,1,60,HAA-00592,NP0138,Prabhu Capital Ltd.,Banking & Finance,Koshi,0
0.323,0.0,0.285,16633.0,0,0,1,0,0,0,0,0,0,1,4,1,13,0,0.1917,2,1,0.0,0.0956583,0,0.1029,7,654000.0,12.29,0.0,0,499000,3.33,0,30,HAA-00593,NP0101,Tamor Power Pvt. Ltd.,Hydropower,Lumbini,0
0.3,0.2,0.151,2400.0,0,0,0,0,1,1,0,0,1,0,1,2,248,1,0.3615,2,1,0.3,0.039042,0,0.2023,9,834333.33,49.67,0.33,3,108000,5.59,1,45,HAA-00594,NP0152,Annapurna Merchandise Pvt. Ltd.,Trading & Import,Koshi,0
0.3133,0.4,0.204,9567.0,0,0,0,1,0,1,0,0,0,1,2,2,220,1,0.4579,0,1,0.6266,0.1314173,0,0.3942,7,629857.14,76.86,0.86,6,287000,0.46,2,30,HAA-00595,NP0192,Kathmandu Nirman Pvt. Ltd.,Construction,Gandaki,1
0.5421,0.0,0.677,5800.0,0,0,1,0,0,0,0,1,0,1,3,4,78,0,0.12,1,1,0.0,0.04176,0,0.2324,4,528250.0,22.75,0.25,1,348000,1.27,0,60,HAA-00596,NP0177,Prabhu Capital Ltd.,Banking & Finance,Gandaki,0
0.3393,0.8,1.14,13567.0,0,1,0,0,0,1,0,1,0,0,3,4,72,1,0.3615,1,2,1.3572,0.294261,4,0.5202,12,652083.33,49.58,0.42,5,814000,1.36,4,60,HAA-00597,NP0099,Himalayan Traders Pvt. Ltd.,Trading & Import,Madhesh,1
0.3421,0.0,0.253,2167.0,0,0,1,0,0,0,0,1,0,0,3,4,49,0,0.12,1,1,0.0,0.0156,0,0.1924,4,902250.0,10.0,0.0,0,130000,1.91,0,60,HAA-00598,NP0036,Goodwill Finance Co.,Banking & Finance,Koshi,0
0.2723,0.4,0.163,2133.0,0,0,0,0,0,0,0,0,0,1,1,1,294,0,0.1977,2,0,0.5446,0.012652799999999999,0,0.234,7,599571.43,17.43,0.14,1,64000,4.27,2,30,HAA-00599,NP0096,Nepal Data Solutions,Services & IT,Madhesh,0
0.4086,0.4,1.618,19250.0,0,0,0,0,1,1,0,0,0,1,4,1,0,0,0.3615,3,2,0.8172,0.4175325,0,0.294,9,834333.33,49.67,0.33,3,1155000,6.83,2,60,HAA-00600,NP0152,Annapurna Merchandise Pvt. Ltd.,Trading & Import,Madhesh,0
0.4118,0.2,1.426,24433.0,0,0,0,0,1,0,0,0,0,0,3,3,140,0,0.12,3,2,0.4118,0.08796,0,0.1764,8,851375.0,78.5,0.62,5,733000,8.17,1,30,HAA-00601,NP0151,Kumari Bank Ltd.,Banking & Finance,Karnali,1
0.3283,0.6,1.334,41733.0,0,1,0,0,1,1,1,0,0,0,3,3,147,0,0.4579,3,2,0.9848999999999999,0.8599361999999999,0,0.3672,13,810153.85,39.08,0.31,4,1878000,7.56,3,45,HAA-00602,NP0190,Nepal Infrastructure Pvt. Ltd.,Construction,Koshi,0
0.3243,0.4,1.762,12511.0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.4259,1,2,0.6486,0.2397817,0,0.29,4,415250.0,27.5,0.25,1,563000,1.97,2,45,HAA-00603,NP0037,Thamel Tourism Pvt. Ltd.,Tourism & Hotels,Gandaki,0
0.3742,0.6,1.245,29633.0,0,1,0,0,0,1,0,1,0,0,4,4,64,0,0.3615,2,2,1.1225999999999998,0.3213735,3,0.4571,7,390571.43,39.43,0.29,2,889000,4.11,3,30,HAA-00604,NP0012,Annapurna Merchandise Pvt. Ltd.,Trading & Import,Bagmati,1
0.3834,0.4,0.311,3700.0,0,0,0,0,0,1,0,0,1,1,1,2,261,1,0.3615,1,1,0.7668,0.080253,0,0.289,10,918900.0,42.9,0.3,3,222000,1.99,2,60,HAA-00605,NP0113,Annapurna Merchandise Pvt. Ltd.,Trading & Import,Koshi,1
0.3654,0.2,0.803,10500.0,0,0,0,0,0,0,0,1,0,0,4,4,58,1,0.1977,1,1,0.3654,0.0622755,1,0.2826,4,1230250.0,43.5,0.25,1,315000,2.56,1,30,HAA-00606,NP0183,CloudNepal Pvt. Ltd.,Services & IT,Bagmati,0
0.2738,0.4,1.241,6978.0,0,0,0,0,0,1,0,0,1,1,1,2,285,0,0.2553,2,1,0.5476,0.0801642,0,0.2458,4,583250.0,32.5,0.25,1,314000,4.66,2,45,HAA-00607,NP0013,Koshi Farms Ltd.,Agriculture,Bagmati,0
0.3769,0.4,0.553,17289.0,0,0,0,0,0,1,0,0,0,1,1,1,309,0,0.4579,0,2,0.7538,0.3562462,0,0.307,4,819250.0,32.5,0.25,1,778000,0.85,2,45,HAA-00608,NP0023,Kathmandu Nirman Pvt. Ltd.,Construction,Bagmati,0
0.2598,0.4,1.408,10000.0,0,0,0,0,0,1,0,0,0,1,2,3,172,0,0.4259,1,1,0.5196,0.191655,0,0.2771,12,652083.33,49.58,0.42,5,450000,2.16,2,45,HAA-00609,NP0099,Lumbini Hospitality Pvt. Ltd.,Tourism & Hotels,Madhesh,0
0.3622,0.6,0.218,5300.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0.2708,3,1,1.0866,0.0430572,0,0.3366,4,1048500.0,59.75,0.5,2,159000,8.43,3,30,HAA-00610,NP0105,Biratnagar Textile Mills,Manufacturing,Madhesh,0
0.2582,0.2,0.735,17900.0,0,0,0,0,0,0,0,0,1,1,1,2,271,0,0.2708,2,2,0.2582,0.1454196,0,0.1758,6,820666.67,29.0,0.17,1,537000,4.33,1,30,HAA-00611,NP0030,Butwal Steel Industries,Manufacturing,Lumbini,0
0.2792,0.2,1.0,29150.0,0,0,0,0,0,0,1,1,0,0,3,4,59,1,0.1917,2,2,0.2792,0.33528330000000006,1,0.2642,4,839750.0,94.0,1.0,4,1749000,4.15,1,60,HAA-00612,NP0017,Upper Karnali Hydro Pvt. Ltd.,Hydropower,Gandaki,1
0.4156,0.6,1.139,27100.0,0,1,0,1,0,1,0,0,1,1,1,2,271,0,0.3615,0,2,1.2468000000000001,0.2938995,0,0.4654,10,918900.0,42.9,0.3,3,813000,0.38,3,30,HAA-00613,NP0113,Nepal Trade House,Trading & Import,Lumbini,1
0.2733,0.2,1.045,17900.0,0,0,0,0,0,0,0,1,0,0,4,4,70,0,0.12,1,2,0.2733,0.06444,1,0.2487,6,907166.67,43.17,0.33,2,537000,2.41,1,30,HAA-00614,NP0062,Prabhu Capital Ltd.,Banking & Finance,Lumbini,0
0.5633,0.4,1.231,71767.0,0,0,0,0,1,0,1,0,0,0,3,3,150,1,0.1917,3,3,1.1266,0.41273010000000004,0,0.291,6,739333.33,8.33,0.0,0,2153000,7.83,2,30,HAA-00615,NP0084,Upper Karnali Hydro Pvt. Ltd.,Hydropower,Gandaki,0
0.2623,0.6,0.156,2667.0,0,1,0,0,0,0,0,1,0,1,3,4,86,1,0.12,1,0,0.7868999999999999,0.0096,3,0.3865,4,1043750.0,42.25,0.5,2,80000,1.69,3,30,HAA-00616,NP0112,Kumari Bank Ltd.,Banking & Finance,Gandaki,0
0.3248,0.2,0.303,8833.0,0,0,0,0,0,0,0,0,1,0,1,2,230,0,0.1917,2,2,0.3248,0.10160100000000001,0,0.1733,8,897375.0,33.5,0.25,2,530000,3.88,1,60,HAA-00617,NP0086,Marsyangdi Energy Pvt. Ltd.,Hydropower,Gandaki,0
0.6111,0.2,1.51,35933.0,0,0,0,1,0,1,0,1,0,0,4,4,62,0,0.3615,0,2,0.6111,0.389697,1,0.4645,5,973800.0,87.2,0.6,3,1078000,0.38,1,30,HAA-00618,NP0141,Annapurna Merchandise Pvt. Ltd.,Trading & Import,Lumbini,0
0.3215,0.0,1.217,19311.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0.3615,2,2,0.0,0.31414349999999996,0,0.1366,6,696166.67,5.83,0.0,0,869000,4.44,0,45,HAA-00619,NP0187,Nepal Trade House,Trading & Import,Lumbini,0
0.2543,0.6,0.372,3967.0,0,1,0,1,0,1,0,1,0,1,3,4,92,0,0.4259,0,1,0.7629000000000001,0.0506821,3,0.546,4,466250.0,30.0,0.25,1,119000,0.43,3,30,HAA-00620,NP0019,Lumbini Hospitality Pvt. Ltd.,Tourism & Hotels,Gandaki,1
0.5972,0.4,1.526,19967.0,0,0,0,0,1,0,0,0,0,0,3,3,154,0,0.1977,3,2,1.1944,0.1184223,0,0.299,4,528250.0,22.75,0.25,1,599000,7.42,2,30,HAA-00621,NP0177,CloudNepal Pvt. Ltd.,Services & IT,Karnali,0
0.3465,0.2,0.527,12533.0,0,0,0,0,1,1,0,0,0,1,4,1,0,0,0.3615,3,1,0.3465,0.135924,0,0.2116,4,1110250.0,38.0,0.25,1,376000,7.47,1,30,HAA-00622,NP0100,Himalayan Traders Pvt. Ltd.,Trading & Import,Bagmati,0
0.2968,0.0,0.932,12200.0,0,0,1,0,1,0,0,0,0,0,1,1,329,0,0.1977,3,1,0.0,0.0723582,0,0.0989,5,546800.0,37.0,0.2,1,366000,7.14,0,30,HAA-00623,NP0140,Digital Yatra Pvt. Ltd.,Services & IT,Bagmati,0
0.2836,0.0,0.439,10700.0,0,0,1,0,0,0,0,1,0,0,4,4,68,0,0.2708,1,1,0.0,0.0869268,0,0.2109,6,489833.33,55.5,0.5,3,321000,2.73,0,30,HAA-00624,NP0189,Biratnagar Textile Mills,Manufacturing,Gandaki,0
0.3945,0.2,1.251,14289.0,0,0,0,0,1,0,0,0,0,1,4,1,0,1,0.12,3,2,0.3945,0.07715999999999999,0,0.1729,9,907777.78,17.22,0.11,1,643000,7.58,1,45,HAA-00625,NP0147,Goodwill Finance Co.,Banking & Finance,Bagmati,0
0.4974,0.0,1.183,68967.0,0,0,1,0,0,0,1,0,0,1,1,1,312,0,0.1917,2,3,0.0,0.3966273,0,0.1378,3,1438333.33,28.67,0.33,1,2069000,5.0,0,30,HAA-00626,NP0076,Tamor Power Pvt. Ltd.,Hydropower,Gandaki,1
0.6224,0.0,0.475,8133.0,0,0,1,0,0,0,0,0,0,1,2,3,170,1,0.12,2,1,0.0,0.029279999999999997,0,0.1485,5,535200.0,49.2,0.4,2,244000,3.52,0,30,HAA-00627,NP0009,Prabhu Capital Ltd.,Banking & Finance,Bagmati,1
0.3391,0.0,1.49,25533.0,0,0,1,0,1,0,0,0,1,1,1,2,260,0,0.12,2,2,0.0,0.09192,0,0.0918,3,851666.67,10.0,0.0,0,766000,5.72,0,30,HAA-00628,NP0199,NMB Finance,Banking & Finance,Gandaki,0
0.38,0.6,0.776,18467.0,0,1,0,1,0,1,0,0,0,1,3,3,128,1,0.3615,0,2,1.1400000000000001,0.200271,0,0.4583,7,751285.71,66.57,0.57,4,554000,0.36,3,30,HAA-00629,NP0028,Annapurna Merchandise Pvt. Ltd.,Trading & Import,Bagmati,0
0.2582,0.4,0.606,7217.0,0,0,0,0,0,1,0,1,0,0,3,4,67,0,0.3615,1,1,0.5164,0.1565295,2,0.3639,8,625000.0,22.75,0.12,1,433000,1.5,2,60,HAA-00630,NP0128,Nepal Trade House,Trading & Import,Koshi,0
0.6062,0.2,0.4,3489.0,0,0,0,0,1,0,0,0,0,1,2,2,209,0,0.1977,3,1,0.6062,0.031038899999999998,0,0.2308,6,731500.0,9.5,0.0,0,157000,6.75,1,45,HAA-00631,NP0052,Digital Yatra Pvt. Ltd.,Services & IT,Gandaki,0
0.3115,0.2,0.545,4600.0,0,0,0,0,0,1,0,0,0,1,2,3,167,0,0.2553,1,1,0.3115,0.03523140000000001,0,0.1834,3,1035333.33,80.67,0.67,2,138000,2.39,1,30,HAA-00632,NP0083,Koshi Farms Ltd.,Agriculture,Bagmati,1
0.6404,0.4,0.182,4333.0,0,0,0,0,1,1,0,0,1,0,2,2,233,1,0.3615,2,1,1.2808,0.046995,0,0.3404,5,587800.0,52.4,0.4,2,130000,5.48,2,30,HAA-00633,NP0111,Nepal Trade House,Trading & Import,Koshi,1
0.5186,0.4,1.0,23467.0,0,0,0,0,0,1,0,0,0,1,2,3,170,1,0.4579,2,2,1.0372,0.6447231999999999,0,0.3353,9,871555.56,15.78,0.11,1,1408000,3.62,2,60,HAA-00634,NP0144,Nepal Infrastructure Pvt. Ltd.,Construction,Bagmati,1
0.3796,0.6,1.526,19967.0,0,1,0,0,1,0,0,0,1,1,1,2,276,1,0.1977,3,2,1.1388,0.1184223,0,0.3255,8,628000.0,21.5,0.25,2,599000,7.73,3,30,HAA-00635,NP0117,Nepal Data Solutions,Services & IT,Madhesh,1
0.3792,0.0,1.047,6850.0,0,0,1,0,1,0,0,0,0,0,4,1,0,1,0.1977,3,1,0.0,0.08125469999999999,0,0.1154,7,959571.43,12.57,0.0,0,411000,8.58,0,60,HAA-00636,NP0069,Digital Yatra Pvt. Ltd.,Services & IT,Sudurpashchim,0
0.3109,0.0,0.474,4000.0,0,0,1,0,1,1,0,0,0,0,1,1,331,1,0.2553,3,1,0.0,0.030636000000000004,0,0.1132,12,652083.33,49.58,0.42,5,120000,7.98,0,30,HAA-00637,NP0099,Koshi Farms Ltd.,Agriculture,Bagmati,0
